txn_id,timestamp,user_id,sender_vpa,receiver_vpa,amount,hour,device_id,city,avg_user_amount,is_new_device,is_new_city,minutes_since_last_txn,fraud_type,is_fraud
T0059873,2026-02-06 09:56:20.270019,user_0340,rosshannah@ybl,brandonadkins@ibl,586.76,13,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,Lucknow,754.31,0,0,42.53,none,0
T0042590,2026-01-25 04:33:20.760020,user_0174,harrismaria@ybl,jennifer33@ybl,1697.72,16,51b30182-f7fe-404f-a5f3-0779f6ee5cdb,Kolkata,1297.48,0,0,200.44,none,0
T0047157,2026-01-21 00:25:26.598436,user_0019,matthewreeves@ibl,basstammy@ybl,386.37,10,ea74bb18-de3b-496f-ac45-96f6c012a0ff,Delhi,306.05,0,0,17.12,none,0
T0047022,2026-01-20 07:47:24.848577,user_0050,stacyhull@ibl,lawrence57@oksbi,271.57,11,92a54d04-f2dd-41f5-b3b6-d344f2e3c6f0,Bengaluru,380.25,0,0,227.49,none,0
T0001524,2026-01-01 12:39:00.060899,user_0756,tom73@oksbi,inewton@ibl,399.66,20,548e1f6b-69ce-4e4e-99a6-92c90d700ea4,Hyderabad,718.24,0,0,159.65,none,0
T0026073,2026-01-13 08:06:52.491024,user_0699,reneestevenson@paytm,xsanchez@ybl,1258.35,16,551ac8ea-585a-4afa-bbfd-cc1289e06ab3,Pune,1055.77,0,0,674.41,none,0
T0024526,2026-01-17 19:40:48.578802,user_0596,imcclain@ibl,jmcclain@okhdfcbank,1709.73,5,1fe771d6-d917-4793-a9d3-c2e6505cc686,Ahmedabad,1416.75,0,0,131.56,none,0
T0047925,2026-01-26 01:39:19.682211,user_0087,qwilliams@paytm,vcallahan@okhdfcbank,488.2,17,01bb819c-4dfe-4117-a2af-711f1b628a9d,Delhi,816.63,0,1,985.27,none,0
T0004719,2026-01-03 10:00:51.434729,user_0720,aprilbyrd@paytm,michaelwilliams@paytm,973.75,20,1cce08e9-6b6a-4061-881c-8d3185c69fbf,Pune,820.84,0,0,1633.87,none,0
T0036737,2026-01-22 08:57:35.910696,user_0455,caitlin82@ibl,stevengillespie@paytm,1669.98,13,2e326567-d284-454e-bebe-c0db9a3a6103,Ahmedabad,1134.15,0,0,673.67,none,0
T0009344,2026-01-03 20:14:09.764710,user_0160,baileynicole@okhdfcbank,castillolinda@ibl,2299.6,9,3f8c1097-c4da-4c2e-9bff-a27915c1604f,Lucknow,1772.26,0,0,81.35,none,0
T0059298,2026-01-22 07:03:51.521274,user_0489,mistywilkins@paytm,omeyers@okhdfcbank,662.54,12,d28fcf68-c871-47b3-8468-b74d85e3ade5,Chennai,470.23,0,1,578.31,none,0
T0042882,2026-01-21 14:30:59.783883,user_0332,melissa47@ybl,qpacheco@ybl,1269.23,7,1a2a73ed-562b-4f79-8374-59eef50bea63,Pune,1243.24,0,1,847.56,none,0
T0027859,2026-01-13 10:48:55.634495,user_0590,parkerwilliam@paytm,daniel25@paytm,971.96,13,67c0518b-17ef-4621-881c-79d4c27437eb,Pune,780.59,0,0,158.12,none,0
T0011607,2026-01-06 07:15:53.725576,user_0733,kimberlyramirez@okhdfcbank,katherinekemp@oksbi,503.71,12,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,Hyderabad,896.97,0,1,133.17,none,0
T0009276,2026-01-05 14:14:34.026198,user_0303,susan77@paytm,angelashepherd@paytm,1353.84,10,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Chennai,1184.83,0,0,1261.18,none,0
T0041741,2026-01-28 22:05:08.464430,user_0747,fernandezaaron@okhdfcbank,rojaslauren@okhdfcbank,123.02,15,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Chennai,128.4,0,0,281.87,none,0
T0046674,2026-01-21 22:17:26.916599,user_0510,edwardprince@ibl,zsanders@oksbi,970.34,14,398d1ca6-8b68-40b5-9d61-fac36cd5e859,Lucknow,1014.43,0,0,107.05,none,0
T0016460,2026-01-14 18:12:46.234740,user_0032,matthewbenitez@oksbi,megannichols@ybl,546.31,8,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Chennai,424.64,0,0,289.15,none,0
T0005252,2026-01-02 05:52:12.885436,user_0090,april91@ybl,billydavis@ibl,1007.8,13,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,Jaipur,1024.15,0,0,290.93,none,0
T0052611,2026-01-30 16:32:03.516403,user_0060,cindy26@ybl,imaxwell@paytm,62.81,7,e00da49d-effa-4002-b040-413c4690fb15,Delhi,220.34,0,0,766.76,none,0
T0027106,2026-01-15 20:30:33.755395,user_0174,harrismaria@ybl,lynchdanielle@oksbi,999.96,5,8d536c75-65b9-4e94-8e6d-e263635a775d,Kolkata,1297.48,0,0,242.2,none,0
T0003699,2026-01-01 09:47:46.661774,user_0683,jessicafox@ibl,michael35@okhdfcbank,455.78,20,ed1115d7-50a4-4c85-99d5-7b0242d04d55,Kolkata,415.9,0,0,65.74,none,0
T0057429,2026-01-24 18:17:46.530935,user_0058,thomas23@ibl,tracy93@ibl,1018.06,11,2a25a888-0f02-4ad0-a706-7ef466aa9385,Jaipur,881.57,0,0,498.38,none,0
T0032273,2026-01-21 09:11:00.103305,user_0194,gwhitehead@ybl,davidsontyler@okhdfcbank,2002.83,8,adf4e62d-6651-429e-8268-690ba43825b5,Lucknow,1357.64,0,0,405.76,none,0
T0008264,2026-01-05 10:46:44.154920,user_0063,chelseastrickland@oksbi,wadepamela@ibl,1250.85,8,1d0bc9bd-e9b5-45cf-9766-5cdafe049059,Kolkata,947.84,0,0,201.29,none,0
T0036792,2026-01-20 17:50:15.624551,user_0373,smithlisa@okhdfcbank,avilakathleen@paytm,2342.76,8,893ad232-98c3-43ca-bff4-cec6e7b7b4c6,Ahmedabad,2199.82,0,0,851.94,none,0
T0051930,2026-01-23 19:55:09.227157,user_0608,kristen31@ybl,chad69@oksbi,461.68,12,72f60958-12ef-4101-a082-786fca00ef58,Kolkata,546.47,0,0,391.31,none,0
T0016944,2026-01-06 16:55:55.596691,user_0728,millercassandra@oksbi,laura86@paytm,1664.08,17,cf89569d-e550-4736-8780-6e713811b519,Delhi,938.13,0,0,1276.32,none,0
T0034691,2026-01-14 10:21:14.269324,user_0395,brianrowe@paytm,robert84@ybl,359.23,7,c626e38f-716f-4276-be64-ac2af96671a5,Ahmedabad,541.24,0,0,1018.58,none,0
T0031954,2026-01-14 05:00:58.479092,user_0508,garrettnatasha@ibl,adamtaylor@oksbi,1489.29,16,1e38f711-e2ec-43f4-bba1-aed944cdbfdd,Lucknow,1468.73,0,0,516.08,none,0
T0042220,2026-01-28 23:14:34.239845,user_0392,matthewcollins@paytm,kgarcia@ybl,432.49,8,64880945-ad1d-4537-97f3-4368c2efeecb,Bengaluru,480.83,0,0,376.67,none,0
T0022276,2026-01-15 12:43:50.556270,user_0313,moniqueclark@ibl,mercedes24@oksbi,421.93,13,67ce378f-e5a4-483b-a383-889adb2c6ac8,Jaipur,460.93,0,0,255.99,none,0
T0040872,2026-01-24 01:09:24.305680,user_0211,wilkinsonmichele@ibl,rhodesjohn@paytm,556.62,21,86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,Hyderabad,374.23,0,0,2083.92,none,0
T0045839,2026-01-23 23:04:18.154661,user_0227,dharrison@ybl,david34@ibl,1138.13,15,5bd93609-b297-4782-bcf4-74aace63cb1a,Hyderabad,1004.32,0,0,347.1,none,0
T0040699,2026-01-29 07:48:33.317722,user_0398,paulproctor@ibl,rvance@paytm,524.7,16,f2c84743-9027-4770-a460-d0d2904883c1,Mumbai,1072.24,0,1,1324.27,none,0
T0037651,2026-01-18 05:20:05.030685,user_0750,chensusan@oksbi,ndouglas@okhdfcbank,665.49,16,ec1b8ca1-f91e-4d4c-9ff4-9b7889463e85,Jaipur,612.41,0,0,538.15,none,0
T0056236,2026-02-03 15:54:59.531044,user_0116,jenniferrodriguez@paytm,gwalker@okhdfcbank,600.46,14,5c9deee0-b42a-4456-8736-5a84725e134d,Lucknow,368.02,0,0,399.27,none,0
T0022807,2026-01-12 09:38:01.606630,user_0536,michelle36@okhdfcbank,qholmes@oksbi,269.97,15,bed63da0-8033-45c2-9413-d64db962c8a7,Mumbai,249.99,0,0,423.69,none,0
T0003098,2026-01-03 15:11:27.089984,user_0334,lisale@paytm,david78@ibl,188.14,13,aaf78c67-51d0-4109-bc90-2838d8741408,Mumbai,207.53,0,0,1549.62,none,0
T0009610,2026-01-07 16:21:54.421029,user_0120,tranryan@ybl,devon57@okhdfcbank,547.68,6,db23aa8c-3bca-4f85-a20a-60ac9261549d,Chennai,356.48,0,0,290.1,none,0
T0003917,2026-01-02 17:38:07.719718,user_0144,ybutler@ibl,ashley21@ybl,781.25,20,92779574-c457-4cc3-b5f7-89bca6b07458,Delhi,659.15,0,0,382.72,none,0
T0053514,2026-01-28 15:27:45.424579,user_0364,davidroberson@paytm,logan29@oksbi,655.83,19,4e7ed827-455a-4762-b428-a656b3ee4d3b,Pune,638.36,0,0,569.51,none,0
T0053489,2026-02-01 09:15:40.682508,user_0583,lvasquez@ybl,perezcharles@ibl,332.48,18,4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,Kolkata,433.68,0,1,1474.67,none,0
T0024557,2026-01-12 11:35:52.845821,user_0188,julierobles@ybl,austinandre@oksbi,398.91,18,9d3616a1-08de-4921-a60c-b547e2280fe3,Jaipur,377.12,0,0,169.36,none,0
T0008615,2026-01-07 05:00:05.127512,user_0111,amy51@oksbi,terribrown@okhdfcbank,1162.95,22,ef0a573d-53d2-456d-9040-158728e213bc,Kolkata,998.14,0,0,701.97,none,0
T0015295,2026-01-10 07:22:27.328603,user_0228,williamsdeborah@paytm,doylevictoria@paytm,219.46,12,dcb9075e-cdd7-4460-a140-77d39ec4ea48,Chennai,240.9,0,0,262.76,none,0
T0052838,2026-01-26 15:09:58.827188,user_0537,mparsons@paytm,david57@ybl,1370.96,19,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,Lucknow,1276.31,0,1,392.36,none,0
T0004534,2026-01-03 16:06:32.505049,user_0661,smithann@oksbi,krystal64@oksbi,872.47,5,2e326567-d284-454e-bebe-c0db9a3a6103,Ahmedabad,562.6,0,0,301.36,none,0
T0021451,2026-01-08 09:01:40.149791,user_0166,patrick16@ibl,shawcandice@okhdfcbank,1330.6,13,e1bbb8cd-7e3a-4f07-a9fd-28e6e271fff9,Mumbai,1916.86,0,1,352.02,none,0
T0005549,2026-01-01 07:00:26.634837,user_0426,barrettamber@oksbi,christopherrogers@paytm,995.71,13,497ec6d1-081f-46dc-b8d9-a88aef0bea4f,Chennai,1021.31,0,0,90.92,none,0
T0037619,2026-01-21 02:15:15.354889,user_0349,mirandadavidson@paytm,pcruz@paytm,1433.98,18,b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,Jaipur,2231.35,0,0,1919.23,none,0
T0012804,2026-01-07 14:01:23.563511,user_0054,brooksdanielle@oksbi,pruittluke@ybl,1034.03,7,ef0a573d-53d2-456d-9040-158728e213bc,Mumbai,768.06,0,0,308.33,none,0
T0000460,2026-01-01 21:35:02.458922,user_0008,smithyvonne@okhdfcbank,zhughes@okhdfcbank,976.99,7,74962764-12a4-4ef0-84bb-b7a9d98868dd,Bengaluru,849.58,0,0,295.82,none,0
T0029036,2026-01-12 00:41:03.146601,user_0796,ryancook@okhdfcbank,daledavis@okhdfcbank,260.96,16,b42a2d93-9aba-4f15-b214-90623e1a963e,Pune,595.34,0,0,3098.44,none,0
T0058647,2026-02-09 09:41:29.377453,user_0676,lkelly@ibl,beckertyler@okhdfcbank,923.56,11,24108e9a-3f77-4cae-b318-b96d44790612,Lucknow,772.58,0,0,1776.01,none,0
T0045622,2026-01-27 19:07:59.838181,user_0032,matthewbenitez@oksbi,alicia04@ybl,443.11,7,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Chennai,424.64,0,0,17.25,none,0
T0047763,2026-01-26 22:38:16.665959,user_0061,huntchristine@paytm,suzanne15@okhdfcbank,432.33,17,f5c9b047-9c10-4572-8f6b-40d09efba58b,Kolkata,522.18,0,0,704.02,none,0
T0050294,2026-01-24 19:01:45.983511,user_0265,eanderson@oksbi,candiceflores@ybl,812.05,4,73d39457-b25f-43df-b8d4-9848702ba49f,Lucknow,662.91,0,0,42.73,none,0
T0003212,2026-01-01 13:39:34.826539,user_0415,linda73@oksbi,williamslaurie@ibl,805.11,16,972a8469-1641-4f82-8b9d-2434e465e150,Chennai,626.1,0,0,225.67,none,0
T0016579,2026-01-11 16:53:47.145844,user_0487,jamesbrooks@ybl,gchase@okhdfcbank,1086.88,8,51facefa-d6f8-4f7a-82fa-1da878308631,Mumbai,1752.15,0,0,1322.92,none,0
T0051950,2026-01-31 00:19:47.861403,user_0642,amanda69@oksbi,michele15@okhdfcbank,2530.24,19,ae9bec36-35c7-436c-9b99-62c6e61fecc0,Kolkata,1965.93,0,0,588.51,none,0
T0003630,2026-01-05 07:06:47.899843,user_0676,lkelly@ibl,sherry01@ybl,1375.76,16,ccac2fb5-1a0c-4c04-93cd-129110042d82,Lucknow,772.58,0,0,1601.81,none,0
T0053857,2026-01-27 22:30:22.045182,user_0623,joseph49@ibl,dnash@okhdfcbank,995.96,6,9132b63e-f162-47e4-a9c3-49e03602f8ac,Chennai,847.74,0,0,92.86,none,0
T0029074,2026-01-18 05:24:13.389941,user_0635,philip55@okhdfcbank,triciarosario@ybl,878.8,7,766ecb15-474e-4c19-aef9-12766c006f61,Hyderabad,2274.0,0,1,309.13,none,0
T0056082,2026-01-27 02:47:52.736666,user_0118,bartonshannon@ibl,simpsonerin@okhdfcbank,1171.25,15,86e52753-7c93-46cc-97d7-a560adb14670,Delhi,833.45,0,0,252.47,none,0
T0032277,2026-01-20 05:14:41.011008,user_0266,reneemiller@paytm,charleswilliam@paytm,371.15,13,2ab8bd33-911f-430b-9bff-00b07fe670f3,Chennai,312.23,0,0,2.38,none,0
T0032085,2026-01-15 09:50:36.261278,user_0262,wolferoy@paytm,waynewall@ibl,1659.73,8,a56b61e0-4ba8-44ca-a449-cb6fbf72ae52,Lucknow,1341.54,0,0,570.84,none,0
T0030627,2026-01-16 15:43:39.634204,user_0376,xevans@oksbi,danielle36@paytm,5067.68,12,b43bd27f-42a2-49a6-8664-12854303cbc1,Delhi,3124.06,0,0,369.95,none,0
T0009279,2026-01-04 16:57:09.310024,user_0736,scottvasquez@paytm,brianmyers@paytm,732.22,22,2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,Hyderabad,731.33,0,0,1564.06,none,0
T0050554,2026-01-29 09:58:49.567480,user_0495,scottbrian@ibl,hicksellen@ybl,514.03,13,1519830c-4019-4303-9c45-7e4da79313b8,Ahmedabad,875.45,0,0,129.47,none,0
T0012611,2026-01-07 21:50:46.134342,user_0792,joshualee@ybl,dbrown@ibl,865.7,19,20156a72-12e1-43a6-932c-ae01d2c65ee4,Hyderabad,1161.12,0,0,82.24,none,0
T0007806,2026-01-04 01:16:38.392298,user_0037,barbaramoore@oksbi,crystal41@paytm,912.57,23,709b7d97-464c-44af-bd3f-3799a07295e9,Ahmedabad,569.4,0,0,160.43,none,0
T0019471,2026-01-07 05:52:19.086657,user_0065,benjamincrawford@okhdfcbank,johnsonalan@ibl,478.08,16,f10c718b-1eb0-438a-a75d-d5af3c365296,Hyderabad,678.96,0,0,292.54,none,0
T0002593,2026-01-03 09:31:36.859529,user_0151,pattersonangela@okhdfcbank,nathanwarner@okhdfcbank,2843.2,5,f2f5b176-2c41-4bd3-b2f4-44abc1d71f4a,Mumbai,2522.69,0,0,719.7,none,0
T0022879,2026-01-09 17:25:25.360816,user_0074,ronald11@ibl,hle@okhdfcbank,2894.74,18,aaf407f7-0fe7-4149-bc7e-5368b1594847,Mumbai,1735.12,0,0,93.96,none,0
T0013750,2026-01-08 17:00:06.179825,user_0391,christophersmith@oksbi,alisonfuentes@ybl,205.36,19,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,Delhi,287.08,0,0,618.51,none,0
T0005422,2026-01-04 06:43:41.879097,user_0521,jessicacannon@paytm,johnstokes@ibl,1097.64,6,38e7e019-fb89-46c8-87ec-fe71d49347fc,Chennai,853.92,0,0,260.15,none,0
T0000265,2026-01-01 02:33:13.835858,user_0651,georgegina@ybl,graceserrano@okhdfcbank,1516.9,12,74962764-12a4-4ef0-84bb-b7a9d98868dd,Pune,1709.3,0,0,153.23,none,0
T0054374,2026-01-24 10:42:30.700156,user_0470,markwolfe@okhdfcbank,amandawright@ybl,579.96,19,ec6a37ad-81b1-4db9-88cc-4d49669b29b8,Lucknow,512.06,0,0,112.15,none,0
T0034936,2026-01-17 05:27:23.378494,user_0068,conleyelizabeth@ybl,pbradshaw@okhdfcbank,760.99,17,47a2a10b-b62e-4b49-a472-96a4ff38b918,Lucknow,748.26,0,1,25.65,none,0
T0046472,2026-01-25 12:51:11.295837,user_0363,jerome47@ibl,vmanning@paytm,1829.05,9,f18cccdc-131e-4723-bbcd-f203459ee674,Ahmedabad,1456.37,0,0,731.48,none,0
T0042086,2026-01-21 14:44:56.486810,user_0556,rhondacunningham@ybl,georgestephenson@ibl,132.72,15,fa8dae42-ba54-4920-a099-d18087623997,Bengaluru,139.54,0,0,132.16,none,0
T0038151,2026-01-18 02:22:33.056360,user_0017,jordan66@oksbi,jonesdarren@oksbi,752.32,5,b4323070-a23d-4c2f-82a7-96891933918c,Pune,577.1,0,0,187.53,none,0
T0050902,2026-01-24 19:58:01.325011,user_0072,steven12@paytm,eortiz@paytm,2188.06,20,4140752c-aa44-4259-9001-8b7b6d4067f4,Pune,1498.09,0,1,501.52,none,0
T0040768,2026-01-22 15:42:54.335490,user_0571,cheryl99@ybl,patricia22@ybl,479.32,23,0d18ab95-668c-4477-8b95-017c5dae1201,Hyderabad,463.07,0,0,396.81,none,0
T0046044,2026-01-21 07:12:54.224751,user_0737,chelseywhite@paytm,ahill@paytm,622.49,14,b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,Pune,711.97,0,0,1827.85,none,0
T0058424,2026-02-01 17:29:40.326468,user_0536,michelle36@okhdfcbank,corey98@okhdfcbank,150.51,15,bed63da0-8033-45c2-9413-d64db962c8a7,Mumbai,249.99,0,0,552.49,none,0
T0039288,2026-01-20 09:15:34.245303,user_0196,james29@oksbi,russoaustin@ibl,1087.58,8,a689b424-7a3a-40e1-b9c7-73a0e0decc3d,Delhi,953.45,0,1,416.78,none,0
T0011904,2026-01-07 00:43:59.147786,user_0023,jessica82@paytm,carlwood@ybl,537.69,10,1e38f711-e2ec-43f4-bba1-aed944cdbfdd,Pune,823.58,0,0,429.22,none,0
T0001716,2026-01-01 13:47:11.720267,user_0216,jvaldez@oksbi,holmescrystal@okhdfcbank,1202.0,4,ac3a812f-765e-4cb5-8f0d-55400ec7d662,Kolkata,729.4,0,0,625.15,none,0
T0000978,2026-01-01 12:16:08.072036,user_0480,johnadams@ybl,jamesgriffin@ybl,1006.1,16,822c4d32-6c64-4c15-aba3-01cba561e1e9,Jaipur,934.28,0,0,418.23,none,0
T0035679,2026-01-23 00:57:00.716957,user_0114,jacobconrad@oksbi,deanna11@oksbi,367.82,12,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Chennai,992.12,0,0,948.7,none,0
T0030175,2026-01-16 09:45:39.491672,user_0132,qaguilar@oksbi,millerwendy@okhdfcbank,672.42,20,7a5d7c82-86c5-447c-851a-00393803dcee,Ahmedabad,601.7,0,0,69.1,none,0
T0010585,2026-01-06 03:49:47.260153,user_0190,susan08@oksbi,brian51@okhdfcbank,2155.64,10,ae62990c-19bd-4f93-b8ef-7666b7a4c719,Chennai,1511.37,0,0,394.36,none,0
T0052930,2026-01-24 13:15:33.565581,user_0634,michellejensen@ibl,zchapman@okhdfcbank,381.15,18,13325c31-d010-418a-aadc-9960424211e2,Bengaluru,443.65,0,0,407.76,none,0
T0006646,2026-01-02 23:59:15.923538,user_0028,delacruzbrandy@ybl,matthewchang@paytm,416.98,8,dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,Mumbai,505.96,0,0,1152.12,none,0
T0001182,2026-01-01 12:24:04.701648,user_0197,yorksarah@ibl,matthew96@paytm,452.98,21,949077c2-7674-456f-a26d-719d81cf3252,Lucknow,465.88,0,0,312.99,none,0
T0055530,2026-02-01 08:08:01.658502,user_0153,riverajenna@paytm,jeff47@oksbi,1248.94,4,78660765-14f7-4e8d-95bc-b8d04094dded,Delhi,1608.24,0,0,12.16,none,0
T0054123,2026-02-05 19:51:56.773037,user_0313,moniqueclark@ibl,wmorales@ybl,579.63,9,67ce378f-e5a4-483b-a383-889adb2c6ac8,Mumbai,460.93,0,1,50.44,none,0
T0034833,2026-01-26 05:50:55.065826,user_0496,kristinawilliamson@paytm,reyeswilliam@ibl,947.96,16,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Mumbai,904.72,0,0,46.33,none,0
T0001560,2026-01-02 07:55:21.399956,user_0149,shane12@paytm,james80@paytm,293.97,11,21bddb41-0699-4731-9dcf-8766a93b12cd,Chennai,254.52,0,0,216.82,none,0
T0016795,2026-01-15 22:49:32.227985,user_0296,michael43@ybl,christina34@oksbi,756.56,12,f7eae66e-ca6c-4f9b-8969-71018b2c550a,Bengaluru,742.04,0,0,1144.77,none,0
T0000110,2026-01-01 19:59:33.114907,user_0510,edwardprince@ibl,kathygeorge@paytm,353.22,18,a65f7b8a-dbb4-4021-bdde-64afa75b395a,Lucknow,1014.43,0,0,1199.55,none,0
T0035811,2026-01-22 02:41:34.724512,user_0746,zmendoza@paytm,charlespitts@paytm,553.04,17,b253d218-6c4a-47ea-8906-17f2747b6dba,Pune,750.52,0,0,1588.65,none,0
T0024379,2026-01-10 19:01:37.056787,user_0203,nhayes@paytm,ramirezjustin@ybl,257.19,7,453b45fe-636c-4499-9254-aad3809cd839,Chennai,221.99,0,0,834.09,none,0
T0014299,2026-01-09 01:32:04.304797,user_0498,pricejoseph@ibl,hhenderson@ybl,264.91,20,cfd7f3b9-c68f-4ba5-9e0d-02b5fe7402cd,Delhi,383.56,0,1,540.69,none,0
T0029977,2026-01-14 05:23:31.521417,user_0548,sharpdaniel@oksbi,simmonsrobert@ibl,2552.01,21,5be6128e-18c2-4797-a142-ea7d17be3111,Pune,1665.54,0,0,1355.78,none,0
T0008211,2026-01-06 19:24:48.560838,user_0153,riverajenna@paytm,xlarson@okhdfcbank,1941.75,8,78660765-14f7-4e8d-95bc-b8d04094dded,Delhi,1608.24,0,0,41.55,none,0
T0002922,2026-01-04 14:21:45.730998,user_0691,keith09@ybl,nortonwilliam@okhdfcbank,640.09,20,64953d5f-0cb4-4891-988d-f23b3ccff6eb,Mumbai,1100.43,0,0,1269.25,none,0
T0044270,2026-01-18 09:50:46.600074,user_0417,johnwilliams@ibl,keithcampbell@paytm,683.2,9,27cb6f2a-8da0-4097-be0f-051b1b66b5a9,Jaipur,390.11,0,0,1695.47,none,0
T0014194,2026-01-05 08:11:21.354523,user_0051,osmith@paytm,plewis@okhdfcbank,682.66,8,fc737d92-11ab-4d11-a4eb-8000ef40d162,Lucknow,489.68,0,0,816.32,none,0
T0015395,2026-01-07 23:45:23.951351,user_0679,robert89@ibl,robinsoncasey@okhdfcbank,902.45,17,15669e36-4708-403b-a716-10c19db54283,Pune,839.11,0,0,888.36,none,0
T0044369,2026-01-26 21:35:38.645518,user_0357,jessicastanley@ybl,kelleytamara@okhdfcbank,1091.66,10,42378962-e4fd-4c34-9670-7a2129dc073e,Bengaluru,990.97,0,0,756.19,none,0
T0026560,2026-01-12 16:52:10.697098,user_0445,xreese@oksbi,nnorton@okhdfcbank,1262.61,8,4f67448e-10ec-4b1f-a4a5-c736ae59aa52,Kolkata,1091.29,0,0,2325.75,none,0
T0051323,2026-02-08 23:44:01.450841,user_0380,twright@ibl,crystal36@ybl,1137.7,7,61ee411a-1bac-47a7-b386-f7a4c991603f,Delhi,699.9,0,0,346.63,none,0
T0039398,2026-01-24 10:08:48.395222,user_0462,jessicacummings@ybl,paulstephenson@okhdfcbank,2115.72,14,dbb54645-7dda-41b6-97c4-caed47c4cc51,Lucknow,1777.82,0,0,194.53,none,0
T0049860,2026-01-23 16:02:59.100433,user_0537,mparsons@paytm,rbaker@okhdfcbank,1232.76,14,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,Delhi,1276.31,0,0,2577.03,none,0
T0049745,2026-01-23 01:11:13.838056,user_0634,michellejensen@ibl,jrivera@paytm,694.99,10,13325c31-d010-418a-aadc-9960424211e2,Bengaluru,443.65,0,0,1014.71,none,0
T0024480,2026-01-18 17:13:05.363738,user_0224,billy73@okhdfcbank,brian90@paytm,888.88,11,1758d47e-a7cd-4143-ade2-14293bf0d9c1,Pune,909.18,0,0,91.41,none,0
T0049784,2026-01-30 22:10:52.807428,user_0108,xmoran@paytm,lisa34@okhdfcbank,1589.83,17,9d66e815-5a41-43b3-a95f-176cdebac186,Hyderabad,1094.77,0,0,275.4,none,0
T0055137,2026-01-28 02:32:15.417061,user_0215,rebeccaarnold@ibl,thomas03@paytm,737.81,14,177d6e7e-07d9-44ce-b8c8-8faea2178f84,Ahmedabad,723.19,0,0,6.83,none,0
T0003043,2026-01-04 11:35:26.305797,user_0536,michelle36@okhdfcbank,jpowell@paytm,385.11,5,bed63da0-8033-45c2-9413-d64db962c8a7,Mumbai,249.99,0,1,482.07,none,0
T0003280,2026-01-04 01:48:23.563935,user_0266,reneemiller@paytm,stephaniewiggins@ibl,545.1,12,2ab8bd33-911f-430b-9bff-00b07fe670f3,Chennai,312.23,0,0,1112.59,none,0
T0053012,2026-02-02 01:00:06.537878,user_0161,mark43@okhdfcbank,samanthamiller@ibl,129.89,16,eb93f78c-620a-4158-9d2d-904f78c59073,Pune,216.11,0,0,368.72,none,0
T0038299,2026-01-25 09:31:49.540182,user_0010,kenneth17@paytm,michaellove@oksbi,377.54,17,5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,Lucknow,318.5,0,0,1065.22,none,0
T0022825,2026-01-11 23:12:31.150001,user_0549,phillipmorris@oksbi,michael28@paytm,241.84,19,d61169a1-ff46-46bf-894d-916deb6d2fed,Kolkata,823.39,0,0,1132.03,none,0
T0029208,2026-01-15 10:10:00.432979,user_0799,washingtondarren@ibl,jgonzalez@oksbi,1079.67,14,e08596db-1d87-4966-8710-d430f071d879,Chennai,1319.75,0,1,141.15,none,0
T0025238,2026-01-10 01:52:14.825134,user_0656,rgonzalez@ibl,snyderolivia@ibl,503.95,15,cf0df860-ebc9-4914-9176-a9d19a3624d6,Kolkata,438.15,0,0,945.88,none,0
T0054595,2026-01-29 04:24:35.060127,user_0042,katherine83@ybl,zhunt@oksbi,39.97,11,6e417d47-5ff5-45ea-9bc4-40f14b1a269b,Lucknow,921.39,0,0,606.08,none,0
T0008833,2026-01-04 06:40:32.418892,user_0065,benjamincrawford@okhdfcbank,bradley97@okhdfcbank,827.68,18,f10c718b-1eb0-438a-a75d-d5af3c365296,Hyderabad,678.96,0,0,414.41,none,0
T0007053,2026-01-03 16:10:08.964834,user_0414,tonystewart@ybl,mwoods@ybl,784.97,18,52961fb3-4d40-4b28-9628-ddcd19dd3e8c,Lucknow,808.85,0,0,49.23,none,0
T0016946,2026-01-10 18:59:22.917060,user_0673,senglish@paytm,zimmermantravis@oksbi,236.39,19,0d18ab95-668c-4477-8b95-017c5dae1201,Chennai,190.08,0,0,432.18,none,0
T0043277,2026-02-01 08:43:51.191352,user_0480,johnadams@ybl,kimberly23@okhdfcbank,1620.43,13,822c4d32-6c64-4c15-aba3-01cba561e1e9,Jaipur,934.28,0,0,73.68,none,0
